  AA,01/13/2015,2367,N4YRAA,DFW,18:53,18:44,113,107,-9,18:58,14,0,0,0,0,0
  AA,01/14/2015,96,N425AA,DFW,10:38,10:33,117,117,-5,10:42,9,0,0,0,0,0
  AA,01/14/2015,166,N480AA,DFW,14:44,14:38,111,101,-6,14:47,9,0,0,0,0,0
  AA,01/14/2015,323,N571AA,DFW,9:01,9:01,117,110,0,9:12,11,0,0,0,0,0
  AA,01/14/2015,326,N490AA,DFW,12:37,12:37,113,102,0,12:48,11,0,0,0,0,0
  AA,01/14/2015,375,N467AA,DFW,6:05,6:40,118,126,35,7:03,23,35,0,8,0,0
  AA,01/14/2015,1141,N556AA,DFW,8:00,7:58,115,115,-2,8:10,12,0,0,0,0,0
  AA,01/14/2015,1199,N437AA,ORD,7:30,7:28,79,88,-2,8:00,32,0,0,0,0,0
  AA,01/14/2015,1312,N020AA,MIA,6:15,6:07,168,293,-8,6:40,33,0,0,0,0,0
  AA,01/14/2015,1352,N4XKAA,ORD,8:30,8:27,77,73,-3,8:45,18,0,0,0,0,0
  AA,01/14/2015,1399,N560AA,DFW,16:27,16:20,117,104,-7,16:30,10,0,0,0,0,0
  AA,01/14/2015,1567,N434AA,LAX,8:00,8:32,255,223,32,8:49,17,0,0,0,0,0
  AA,01/14/2015,1686,N477AA,LAX,12:21,12:18,257,214,-3,12:31,13,0,0,0,0,0
  AA,01/14/2015,1697,N015AA,MIA,16:40,16:30,165,152,-10,16:44,14,0,0,0,0,0
  AA,01/14/2015,2367,N4XPAA,DFW,18:53,18:50,113,106,-3,19:02,12,0,0,0,0,0
  AA,01/15/2015,96,N471AA,DFW,10:38,10:31,117,113,-7,10:47,16,0,0,0,0,0
  AA,01/15/2015,166,N558AA,DFW,14:44,15:10,111,94,26,15:22,12,0,0,0,0,0
  AA,01/15/2015,323,N4XFAA,DFW,9:01,8:58,117,121,-3,9:12,14,0,0,0,0,0
  AA,01/15/2015,326,N504AA,DFW,12:37,12:35,113,98,-2,12:46,11,0,0,0,0,0
  AA,01/15/2015,375,N4XRAA,DFW,6:05,5:59,118,135,-6,6:27,28,0,0,0,0,0
  AA,01/15/2015,1141,N560AA,DFW,8:00,7:58,115,109,-2,8:15,17,0,0,0,0,0
  AA,01/15/2015,1199,N477AA,ORD,7:30,7:22,79,84,-8,7:50,28,0,0,0,0,0
  AA,01/15/2015,1312,N017AA,MIA,6:15,6:16,168,159,1,6:31,15,0,0,0,0,0
  AA,01/15/2015,1352,N4WNAA,ORD,8:30,8:19,77,78,-11,8:40,21,0,0,0,0,0
  AA,01/15/2015,1399,N489AA,DFW,16:27,16:21,117,93,-6,16:32,11,0,0,0,0,0
  AA,01/15/2015,1567,N455AA,LAX,8:00,7:58,255,233,-2,8:24,26,0,0,0,0,0
  AA,01/15/2015,1686,N483AA,LAX,12:21,12:38,257,214,17,12:50,12,0,0,0,0,0
  AA,01/15/2015,1697,N017AA,MIA,16:40,16:44,165,138,4,16:54,10,0,0,0,0,0
  AA,01/15/2015,2367,N553AA,DFW,18:53,19:40,113,100,47,19:54,14,34,0,0,0,0
  AA,01/16/2015,96,N514AA,DFW,10:38,10:31,117,107,-7,10:42,11,0,0,0,0,0
  AA,01/16/2015,166,N553AA,DFW,14:44,14:41,111,103,-3,14:52,11,0,0,0,0,0
  AA,01/16/2015,323,N4YMAA,DFW,9:01,9:06,117,111,5,9:23,17,0,0,0,0,0
  AA,01/16/2015,326,N4WKAA,DFW,12:37,12:30,113,102,-7,12:47,17,0,0,0,0,0
  AA,01/16/2015,375,N472AA,DFW,6:05,6:21,118,115,16,6:40,19,0,0,0,0,0
  AA,01/16/2015,1141,N4XPAA,DFW,8:00,8:34,115,112,34,8:55,21,31,0,0,0,0
  AA,01/16/2015,1199,N483AA,ORD,7:30,7:21,79,71,-9,7:35,14,0,0,0,0,0
